${0},"${0}",
"${0} ${1} already exists.","${0} ${1} ya existe.",
"${0} ${1} does not exist","${0} ${1} no existe",
"${0} ${1} has been modified after loading please reload entry.","${0} ${1} ha sido modificado después de cargar, por favor recargue la entrada.",
"${0} ${1} is linked with existing records.","${0} ${1} está vinculado con registros existentes.",
"${0} account not set in Inventory Settings.","La cuenta ${0} no está configurada en Configuración de Inventario.",
"${0} already saved","${0} ya guardado",
"${0} already submitted","${0} ya enviado",
"${0} cancelled","${0} cancelado",
"${0} cannot be cancelled","${0} no puede ser cancelado",
"${0} cannot be deleted","${0} no puede ser eliminado",
"${0} deleted","${0} eliminado",
"${0} entries failed","${0} entradas fallidas",
"${0} entries imported","${0} entradas importadas",
"${0} entry failed","${0} entrada fallida",
"${0} entry imported","${0} entrada importada",
"${0} fields selected","${0} campos seleccionados",
"${0} filters applied","${0} filtros aplicados",
"${0} has linked child accounts.","${0} tiene cuentas hijas vinculadas.",
"${0} of type ${1} does not exist","${0} de tipo ${1} no existe",
"${0} out of ${1}","${0} de ${1}",
"${0} party ${1} is different from ${2}","${0} parte ${1} es diferente de ${2}",
"${0} quantity 1 added.","${0} cantidad 1 agregada.",
"${0} row added.","${0} fila agregada.",
"${0} rows","${0} filas",
"${0} rows added.","${0} filas agregadas.",
"${0} saved","${0} guardado",
"${0} shortcuts","${0} atajos",
"${0} stored at ${1}","${0} almacenado en ${1}",
"${0} submitted","${0} enviado",
"${0} value ${1} does not exist.","El valor ${1} de ${0} no existe.",
0%,0%,
03-23-2022,03-23-2022,
03/23/2022,03/23/2022,
"1 filter applied","1 filtro aplicado",
2022-03-23,2022-03-23,
"23 Mar, 2022","23 Mar, 2022",
23-03-2022,23-03-2022,
23.03.2022,23.03.2022,
23/03/2022,23/03/2022,
9888900000,9888900000,
"A submittable entry is deleted only if it is in the cancelled state.","Una entrada que se puede enviar solo se elimina si está en estado cancelado.",
Account,Cuenta,
"Account ${0} does not exist.","La cuenta ${0} no existe.",
"Account Entries","Asientos de cuenta",
"Account Name","Nombre de la cuenta",
"Account Type","Tipo de cuenta",
Accounting,Contabilidad,
"Accounting Entries","Asientos contables",
"Accounting Ledger Entry","Asiento de libro mayor",
"Accounting Settings","Configuración de Contabilidad",
Accounts,Cuentas,
"Accounts Payable","Cuentas por pagar",
"Accounts Receivable","Cuentas por cobrar",
"Accumulated Depreciation","Depreciación acumulada",
Action,Acción,
Active,Activo,
"Add Account","Añadir cuenta",
"Add Customers","Añadir Clientes",
"Add Group","Añadir grupo",
"Add Items","Añadir artículos",
"Add Row","Añadir fila",
"Add Suppliers","Añadir proveedores",
"Add Taxes","Añadir impuestos",
"Add a few customers to create your first sales invoice","Añade algunos clientes para crear tu primera factura de venta",
"Add a few suppliers to create your first purchase invoice","Añade algunos proveedores para crear tu primera factura de compra",
"Add a filter","Añadir un filtro",
"Add a remark","Agregar una observación",
"Add attachment","Añadir adjunto",
"Add invoice terms","Añadir condiciones de la factura",
"Add products or services that you buy from your suppliers","Añade productos o servicios que compras a tus proveedores",
"Add products or services that you sell to your customers","Añade productos o servicios que vendes a tus clientes",
"Add transfer terms","Agregar términos de transferencia",
"Add'l Discounts","Descuentos adicionales",
"Additional ${0} Serial Numbers required for ${1} quantity of ${2}.","Se requieren ${0} números de serie adicionales para ${1} cantidad de ${2}.",
"Additional quantity (${0}) required${1} to make outward transfer of item ${2} from ${3} on ${4}","Cantidad adicional (${0}) requerida${1} para realizar la transferencia de salida del artículo ${2} desde ${3} el ${4}",
Address,Dirección,
"Address Display","Visualización de dirección",
"Address Line 1","Línea de dirección 1",
"Address Line 2","Línea de dirección 2",
"Address Name","Nombre de la dirección",
"Administrative Expenses","Gastos Administrativos",
All,Todo,
Amount,Importe,
"Amount Paid","Importe pagado",
"Amount: ${0} and writeoff: ${1} is less than the total amount allocated to references: ${2}.","Cantidad: ${0} y cancelación: ${1} es menor que la cantidad total asignada a las referencias: ${2}.",
"Amount: ${0} is less than the total amount allocated to references: ${1}.","Cantidad: ${0} es menor que la cantidad total asignada a las referencias: ${1}.",
Amounts,Importes,
"An entry is cancelled only if it is in the submitted state.","Una entrada se cancela solo si está en estado enviado.",
"An entry is submitted only if it is submittable and is in the saved state.","Una entrada se envía solo si es enviable y está en estado guardado.",
"An error occurred.","Ocurrió un error.",
"Applicable anywhere in Frappe Books","Aplicable en cualquier parte de Frappe Books",
"Applicable when Quick Search is open","Aplicable cuando la búsqueda rápida está abierta",
"Applicable when Template Builder is open","Aplicable cuando el generador de plantillas está abierto",
"Applicable when a entry is open in the Form view or Quick Edit view","Aplicable cuando una entrada está abierta en la vista de formulario o edición rápida",
"Applicable when the List View of an entry type is open","Aplicable cuando la vista de lista de un tipo de entrada está abierta",
"Application of Funds (Assets)","Aplicación de Fondos (Activos)",
"Apply Discount After Tax","Aplicar descuento después de impuestos",
"Apply and view changes made to the print template","Aplicar y ver los cambios realizados en la plantilla de impresión",
April,Abril,
Arial,Arial,
"Ascending Order","Orden ascendente",
Asset,Activo,
"Attach Image","Adjuntar imagen",
Attachment,Adjunto,
August,Agosto,
"Auto Payments","Pagos automáticos",
"Auto Stock Transfer","Transferencia automática de inventario",
Autocomplete,Autocompletar,
Back,Atrás,
"Back Reference","Referencia inversa",
"Bad import data, could not read file.","Datos de importación incorrectos, no se pudo leer el archivo.",
Balance,Balance,
"Balance Amount","Cantidad de balance",
"Balance Sheet","Balance general",
Bank,Banco,
"Bank Accounts","Cuentas Bancarias",
"Bank Entry","Entrada bancaria",
"Bank Name","Nombre del banco",
"Bank Overdraft Account","Cuenta de sobregiro bancario",
Barcode,Código de barras,
"Base Grand Total","Total general base",
"Based On","Basado en",
Batch,Lote,
"Batch not set for row ${0}.","Lote no establecido para la fila ${0}.",
"Batch set for row ${0}.","Lote establecido para la fila ${0}.",
"Bill Created","Factura creada",
Billing,Facturación,
Black,Negro,
Blue,Azul,
Both,Ambos,
"Both From and To Location cannot be undefined","Tanto la ubicación de origen como la de destino no pueden estar indefinidas.",
Buildings,Edificios,
Cancel,Cancelar,
"Cancel ${0}?","¿Cancelar ${0}?",
"Cancel or Delete an entry.","Cancelar o eliminar una entrada.",
Cancelled,Cancelado,
"Cannot Commit Error","No se puede confirmar el error.",
"Cannot Delete","No se puede eliminar.",
"Cannot Delete Account","No se puede eliminar la cuenta.",
"Cannot Export","No se puede exportar.",
"Cannot Import","No se puede importar.",
"Cannot Open File","No se puede abrir el archivo.",
"Cannot cancel ${0} ${1} because of the following ${2}: ${3}","No se puede cancelar ${0} ${1} debido a lo siguiente ${2}: ${3}",
"Cannot cancel ${0} because of the following ${1}: ${2}","No se puede cancelar ${0} debido a lo siguiente ${1}: ${2}",
"Cannot delete ${0} ""${1}"" because of linked entries.","No se puede eliminar ${0} ""${1}"" debido a entradas vinculadas.",
"Cannot open file","No se puede abrir el archivo.",
"Cannot perform operation.","No se puede realizar la operación.",
"Cannot read file","No se puede leer el archivo.",
"Capital Equipments","Equipos de capital",
"Capital Stock","Capital Social",
Cash,Efectivo,
"Cash Denominations","Denominaciones de efectivo",
"Cash Entry","Entrada en efectivo",
"Cash In Hand","Efectivo en mano",
Cashflow,"Flujo de caja",
"Central Tax","Impuesto Central",
"Change DB","Cambiar base de datos",
"Change File","Cambiar archivo",
"Change Ref Type","Cambiar tipo de referencia",
"Changes made to settings will be visible on reload.","Los cambios realizados en la configuración serán visibles al recargar.",
Chargeable,Cobrable,
"Chart Of Accounts Reviewed","Plan de cuentas revisado",
"Chart of Accounts","Plan de cuentas",
Check,Chequeo,
Cheque,Cheque,
"City / Town","Ciudad / Pueblo",
Clear,Limpiar,
"Clearance Date","Fecha de liquidación",
Close,Cerrar,
"Close Frappe Books and try manually.",,
"Close POS Shift",,
"Close Quick Search",,
Closing,,
"Closing ${0} Amount can not be negative.",,
"Closing (Cr)","Cierre (Cr)",
"Closing (Dr)","Cierre (Dr)",
"Closing Amount",,
"Closing Cash In Denominations",,
"Closing Date",,
Collapse,,
Color,Color,
"Commission on Sales","Comisión sobre Ventas",
Common,Común,
Company,Empresa,
"Company Logo","Logotipo de la empresa",
"Company Name","Nombre de la empresa",
"Company Setup","Configuración de la empresa",
Completed,Completado,
Condition,Condición,
"Consolidate Columns","Consolidar columnas",
Contacts,Contactos,
Contains,Contiene,
"Continue submitting Sales Invoice?","¿Continuar enviando la factura de venta?",
"Contra Entry","Entrada contraria",
"Conversion Error","Error de conversión",
"Conversion Factor","Factor de conversión",
"Cost Of Goods Sold Acc.","Cuenta de costo de bienes vendidos",
"Cost of Goods Sold","Costo de los bienes vendidos",
"Could not connect to database file ${0}, please select the file manually","No se pudo conectar al archivo de base de datos ${0}, por favor seleccione el archivo manualmente.",
Count,Contar,
"Counter Cash Account","Cuenta de efectivo del mostrador",
Country,País,
"Country Code","Código de país",
"Country code used to initialize regional settings.","Código de país utilizado para inicializar la configuración regional.",
Courier,Mensajero,
Cr.,Cr.,
"Cr. ${0}","Cr. ${0}",
Create,Crear,
"Create Demo","Crear Demo",
"Create Purchase","Crear compra",
"Create Purchase Invoice","Añadir facturas de compras",
"Create Sale","Crear venta",
"Create Sales Invoice","Añadir facturas de ventas",
"Create a demo company to try out Frappe Books","Crear una empresa de demostración para probar Frappe Books",
"Create a new company and store it on your computer","Cree una nueva empresa y guárdela en su computadora",
"Create a new company or select an existing one from your computer","Cree una nueva empresa o seleccione una existente desde su computadora",
"Create a new entry of the same type as the List View","Crear una nueva entrada del mismo tipo que la vista de lista",
"Create new ${0} entry?","¿Crear nueva entrada de ${0}?",
"Create your first purchase invoice from the created supplier","Cree su primer factura de compra",
"Create your first sales invoice for the created customer","Cree su primer factura de venta",
Created,Creado,
"Created By","Creado por",
"Creating Items and Parties","Creando artículos y partes",
"Creating Journal Entries","Creando asientos de diario",
"Creating Purchase Invoices","Creando facturas de compra",
Credit,Crédito,
"Credit Card Entry","Entrada de tarjeta de crédito",
"Credit Note","Nota de crédito",
Creditors,Acreedores,
Currency,Moneda,
"Currency Name","Nombre de la moneda",
Current,Actual,
"Current Assets","Activo corriente",
"Current Liabilities","Pasivo corriente",
"Custom Field","Campo personalizado",
"Custom Fields","Campos personalizados",
"Custom Form","Formulario personalizado",
"Custom Hex","Hex personalizado",
Customer,Cliente,
"Customer Created","Creado por el cliente",
"Customer Currency","Moneda del cliente",
Customers,Clientes,
Customizations,Personalizaciones,
"Customize Form","Personalizar formulario",
"Customize your invoices by adding a logo and address details","Personalice sus facturas agregando un logotipo y detalles de la dirección",
Dashboard,Tablero,
Data,Datos,
"Database Error","Error de base de datos",
"Database file: ${0}","Archivo de base de datos: ${0}",
Date,Fecha,
"Date Format","Formato de fecha",
"Date Time","Fecha y hora",
Day,Día,
Debit,Débito,
"Debit Note","Nota de débito",
Debtors,Deudores,
December,Diciembre,
"Decrease print template display scale",,
Default,Predeterminado,
"Default Account","Cuenta predeterminada",
"Default Cash Denominations","Denominaciones de efectivo predeterminadas",
"Default Location","Ubicación predeterminada",
Defaults,Predeterminados,
Delete,Eliminar,
"Delete ${0}?","¿Eliminar ${0}?",
"Delete Account","Eliminar cuenta",
"Delete Failed","Error al eliminar",
"Delete Group","Eliminar grupo",
Delivered,Entregado,
Denomination,Denominación,
Depreciation,Depreciación,
"Depreciation Entry","Entrada de depreciación",
Description,Descripción,
Details,Detalles,
"Difference Amount","Cantidad de diferencia",
"Direct Expenses","Gastos Directos",
"Direct Income","Ingresos Directos",
"Directory for database file ${0} does not exist, please select the file manually","El directorio para el archivo de base de datos ${0} no existe, por favor seleccione el archivo manualmente.",
Disabled,Deshabilitado,
"Discount Account","Cuenta de descuento",
"Discount Account is not set.","La cuenta de descuento no está configurada.",
"Discount Amount","Cantidad de descuento",
"Discount Amount (${0}) cannot be greated than Amount (${1}).","El monto de descuento (${0}) no puede ser mayor que el monto (${1}).",
"Discount Percent","Porcentaje de descuento",
"Discount Percent (${0}) cannot be greater than 100.","El porcentaje de descuento (${0}) no puede ser mayor que 100.",
"Discounted Amount","Cantidad descontada",
Discounts,Descuentos,
"Display Doc","Documento de visualización",
"Display Logo in Invoice","Mostrar logotipo en la factura",
"Display Precision","Precisión de visualización",
"Display Precision should have a value between 0 and 9.","La precisión de visualización debe tener un valor entre 0 y 9.",
"Display Scale","Escala de visualización",
"Dividends Paid","Dividendos pagados",
"Doc ${0} ${1} not set","Documento ${0} ${1} no configurado",
Docs,Documentos,
Documentation,Documentación,
"Does Not Contain","No contiene",
Done,Hecho,
Dr.,Dr.,
"Dr. ${0}","Dr. ${0}",
Draft,Borrador,
Duplicate,Duplicar,
"Duplicate Entry","Entrada duplicada",
"Duplicate Template","Plantilla duplicada",
"Duplicate columns found: ${0}","Columnas duplicadas encontradas: ${0}",
"Duties and Taxes","Derechos e impuestos",
"Dynamic Link","Enlace dinámico",
"Earnest Money","Dinero de arras'",
"Electronic Equipments","Equipos electrónicos",
Email,"Correo electrónico",
"Email Address","Dirección de correo electrónico",
Empty,Vacío,
"Empty file selected","Archivo vacío seleccionado",
"Enable Barcodes","Habilitar códigos de barras",
"Enable Batches","Habilitar lotes",
"Enable Discount Accounting","Habilitar contabilidad de descuentos",
"Enable Form Customization","Habilitar personalización de formularios",
"Enable Inventory","Habilitar inventario",
"Enable Invoice Returns","Habilitar devoluciones de facturas",
"Enable Point of Sale","Habilitar punto de venta",
"Enable Price List","Habilitar lista de precios",
"Enable Serial Number","Habilitar número de serie",
"Enable Stock Returns","Habilitar devoluciones de stock",
"Enable UOM Conversion","Habilitar conversión de UOM",
Enabled,Habilitado,
"Enabled For","Habilitado para",
"Enter Country to load States","Ingrese el país para cargar los estados",
"Enter State","Ingrese el estado",
"Enter barcode","Ingrese el código de barras",
"Entertainment Expenses","Gastos de entretenimiento",
Entry,Entrada,
"Entry Currency","Moneda de la entrada",
"Entry Label","Etiqueta de la entrada",
"Entry No","Nº de entrada",
"Entry No.","Nº de entrada",
"Entry Type","Tipo de entrada",
"Entry has Grand Total ${0}. Please verify amounts.","La entrada tiene un total general de ${0}. Por favor, verifique los importes.",
Equity,Equidad,
Error,Error,
"Exchange Gain/Loss","Ganancia/pérdida cambiaria",
"Exchange Rate","Tipo de cambio",
"Excise Entry","Entrada de impuestos especiales",
"Existing Company","Empresa existente",
Expand,Expandir,
"Expected Amount","Cantidad esperada",
Expense,Gasto,
"Expense Account","Cuenta de gastos",
Expenses,Gastos,
"Expenses Included In Valuation","Gastos incluidos en la valoración",
"Expiry Date",,
Export,Exportar,
"Export Failed","Exportación fallida",
"Export Format",,
"Export Successful","Exportación exitosa",
"Export Wizard",,
Failed,Fallido,
Fax,Fax,
Features,Características,
February,Febrero,
Field,Campo,
Fieldname,"Nombre de campo",
"Fieldname ${0} already exists for ${1}","El nombre de campo ${0} ya existe para ${1}",
"Fieldname ${0} already used for Custom Field ${1}","El nombre de campo ${0} ya se usa para el campo personalizado ${1}",
Fieldtype,Tipo de campo,
"File ${0} does not exist.","El archivo ${0} no existe.",
"File selection failed","Error al seleccionar el archivo",
Fill,Rellenar,
Filter,Filtro,
"Fiscal Year","Año fiscal",
"Fiscal Year End Date","Fecha de finalización del año fiscal",
"Fiscal Year Start Date","Fecha de inicio del año fiscal",
"Fix Failed","Error al corregir",
"Fixed Asset","Activo fijo",
"Fixed Assets","Activos fijos",
Float,Flotante,
"Following cells have errors: ${0}.","Las siguientes celdas tienen errores: ${0}.",
"Following links do not exist: ${absentLinks .map((l) =>","Los siguientes enlaces no existen: ${absentLinks .map((l) =>",
Font,Fuente,
"For Purchase","Para compra",
"For Sales","Para ventas",
"Forbidden Error","Error prohibido",
"Form Section","Sección de formulario",
"Form Tab","Pestaña de formulario",
"Form Type","Tipo de formulario",
Fr,Vi,
Fraction,Fracción,
"Fraction Units","Unidades de fracción",
"Frappe Books does not have access to the selected file: ${0}",,
"Freight and Forwarding Charges","Cargos de flete y expedición",
From,Desde,
"From Account","De la cuenta",
"From Date","Desde la fecha",
"From Loc.","Ubicación de origen",
"From Year","Año de origen",
"Full Name","Nombre completo",
"Furnitures and Fixtures","Mobiliario y Enseres",
GST,GST,
"GSTIN No.","Número GSTIN",
GSTR1,GSTR1,
GSTR2,GSTR2,
"Gain/Loss on Asset Disposal","Ganancia/pérdida en la enajenación de activos",
General,Generales,
"General Ledger","Libro mayor",
"Get Started",Comenzar,
Global,Global,
"Go back to the previous page","Volver a la página anterior",
Gram,Gramo,
"Grand Total","Total general",
"Greater Than","Mayor que",
Green,Verde,
"Group By","Agrupar por",
HSN/SAC,HSN/SAC,
"HSN/SAC Code","Código HSN/SAC",
"Half Yearly",Semestral,
"Half Years","Semestres",
"Has Batch","Tiene lote",
"Has Serial Number","Tiene número de serie",
"Height (in cm)","Altura (en cm)",
Help,Ayuda,
"Hex Value","Valor hexadecimal",
"Hidden values will be visible on Print on.",,
"Hide Get Started","Ocultar Empezar",
"Hide Group Amounts",,
"Hide Month/Year","Ocultar Mes/Año",
"Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.","`Oculta la sección Comenzar de la barra lateral. El cambio será visible al reiniciar o actualizar la aplicación.,,,,",
Hour,Hora,
INR,INR,
Image,Imagen,
"Import Complete","Importación completa",
"Import Data","Importar datos",
"Import Data.","Importar datos.",
"Import Type","Tipo de importación",
"Import Wizard","Asistente de importación",
"Importer not set, reload tool","Importador no configurado, recargue la herramienta",
Inactive,Inactivo,
"Include Cancelled","Incluir cancelados",
Income,Ingresos,
"Income Account","Cuenta de ingresos",
"Increase print template display scale","Aumentar escala de visualización de la plantilla de impresión",
Indigo,Índigo,
"Indirect Expenses","Gastos Indirectos",
"Indirect Income","Ingresos indirectos",
Inflow,Afluencia,
"Instance Id","Id de instancia",
"Insufficient Quantity","Cantidad insuficiente",
"Insufficient Quantity.","Cantidad insuficiente.",
"Insufficient Quantity. Item ${0} has only ${1} quantities available. you selected ${2}","Cantidad insuficiente. El artículo ${0} solo tiene ${1} cantidades disponibles. Usted seleccionó ${2}",
Int,Entero,
"Intergrated Tax","Impuesto Integrado",
"Internal Precision","Precisión interna",
"Invalid Key Error","Error de clave inválida",
