${0},,
"${0} ${1} already exists.","${0} ${1} už existuje.",
"${0} ${1} does not exist","${0} ${1} neexistuje",
"${0} ${1} has been modified after loading please reload entry.","${0} ${1} bol po načítaní zmenený, prosím znovu načítajte záznam.",
"${0} ${1} is linked with existing records.","${0} ${1} je prepojený s existujúcimi záznamami.",
"${0} account not set in Inventory Settings.","Účet ${0} nie je nastavený v Nastaveniach skladu.",
"${0} already saved","${0} už uložené",
"${0} already submitted","${0} už zaúčtované",
"${0} cancelled","${0} stornované",
"${0} cannot be cancelled","${0} nemožno stornovať",
"${0} cannot be deleted","${0} nemožno zmazať",
"${0} deleted","${0} zmazané",
"${0} entries failed","${0} záznamov zlyhalo",
"${0} entries imported","${0} záznamov importovaných",
"${0} entry failed","${0} záznam zlyhal",
"${0} entry imported","${0} záznam importovaný",
"${0} fields selected","${0} polí vybraných",
"${0} filters applied","${0} filtrov použitých",
"${0} has linked child accounts.","${0} má prepojené podriadené účty.",
"${0} of type ${1} does not exist","${0} typu ${1} neexistuje",
"${0} out of ${1}","${0} z ${1}",
"${0} party ${1} is different from ${2}","${0} partner ${1} sa líši od ${2}",
"${0} quantity 1 added.","${0} množstvo 1 pridané.",
"${0} row added.","${0} riadok pridaný.",
"${0} rows","${0} riadkov",
"${0} rows added.","${0} riadkov pridaných.",
"${0} saved","${0} uložené",
"${0} shortcuts","${0} klávesových skratiek",
"${0} stored at ${1}","${0} uložené v ${1}",
"${0} submitted","${0} zaúčtované",
"${0} value ${1} does not exist.","${0} hodnota ${1} neexistuje.",
0%,,
03-23-2022,,
03/23/2022,,
"1 filter applied","1 filter použitý",
2022-03-23,,
"23 Mar, 2022",,
23-03-2022,,
23.03.2022,,
23/03/2022,,
9888900000,"+421 123 456 789",
"A submittable entry is deleted only if it is in the cancelled state.","Účtovný záznam možno zmazať iba ak je v stave stornované.",
Account,Účet,
"Account ${0} does not exist.","Účet ${0} neexistuje.",
"Account Entries","Účtovné záznamy",
"Account Name","Názov účtu",
"Account Type","Typ účtu",
Accounting,Účtovníctvo,
"Accounting Entries","Účtovné záznamy",
"Accounting Ledger Entry","Záznam v účtovnej knihe",
"Accounting Settings","Nastavenia účtovníctva",
Accounts,Účty,
"Accounts Payable","Záväzky z obchodných vzťahov",
"Accounts Receivable","Pohľadávky z obchodných vzťahov",
"Accumulated Depreciation","Oprávky",
Action,Akcia,
Active,Aktívny,
"Add Account","Pridať účet",
"Add Customers","Pridať odberateľov",
"Add Group","Pridať skupinu",
"Add Items","Pridať položky",
"Add Row","Pridať riadok",
"Add Suppliers","Pridať dodávateľov",
"Add Taxes","Pridať dane",
"Add a few customers to create your first sales invoice","Pridajte niekoľko odberateľov pre vytvorenie prvej odberateľskej faktúry.",
"Add a few suppliers to create your first purchase invoice","Pridajte niekoľko dodávateľov pre vytvorenie prvej dodávateľskej faktúry.",
"Add a filter","Pridať filter",
"Add a remark","Pridať poznámku",
"Add attachment","Pridať prílohu",
"Add invoice terms","Pridať fakturačné podmienky",
"Add products or services that you buy from your suppliers","Pridajte produkty alebo služby, ktoré nakupujete od dodávateľov.",
"Add products or services that you sell to your customers","Pridajte produkty alebo služby, ktoré predávate odberateľom.",
"Add transfer terms","Pridať podmienky prevodu",
"Add'l Discounts","Ďalšie zľavy",
"Additional ${0} Serial Numbers required for ${1} quantity of ${2}.","Pre množstvo ${1} položky ${2} je vyžadovaných ďalších ${0} sériových čísiel.",
"Additional quantity (${0}) required${1} to make outward transfer of item ${2} from ${3} on ${4}","Dodatočné množstvo (${0}) požadované${1} pre výdaj položky ${2} z ${3} dňa ${4}",
Address,Adresa,
"Address Display","Zobrazenie adresy",
"Address Line 1","Adresa riadok 1",
"Address Line 2","Adresa riadok 2",
"Address Name","Názov adresy",
"Administrative Expenses","Správne náklady",
All,Všetko,
Amount,Suma,
"Amount Paid","Zaplatená suma",
"Amount: ${0} and writeoff: ${1} is less than the total amount allocated to references: ${2}.","Suma: ${0} a odpis: ${1} je menšia než celková suma priradená k referenciám: ${2}.",
"Amount: ${0} is less than the total amount allocated to references: ${1}.","Suma: ${0} je menšia než celková suma priradená k referenciám: ${1}.",
Amounts,Sumy,
"An entry is cancelled only if it is in the submitted state.","Záznam možno stornovať iba ak je zaúčtovaný.",
"An entry is submitted only if it is submittable and is in the saved state.","Záznam možno zaúčtovať iba ak je účtovateľný a uložený.",
"An error occurred.","Vyskytla sa chyba.",
"Applicable anywhere in Frappe Books","Použiteľné kdekoľvek vo Frappe Books",
"Applicable when Quick Search is open","Použiteľné pri otvorenom rýchlom vyhľadávaní",
"Applicable when Template Builder is open","Použiteľné pri otvorenom editore šablón",
"Applicable when a entry is open in the Form view or Quick Edit view","Použiteľné pri otvorenom zázname vo formulári alebo rýchlej úprave",
"Applicable when the List View of an entry type is open","Použiteľné pri otvorenom zozname záznamov",
"Application of Funds (Assets)","Použitie prostriedkov (Aktíva)",
"Apply Discount After Tax","Uplatniť zľavu po zdanení",
"Apply and view changes made to the print template","Použiť a zobraziť zmeny vykonané v tlačovej šablóne",
April,Apríl,
Arial,,
"Ascending Order","Vzostupné radenie",
Asset,Aktívum,
"Attach Image","Priložiť obrázok",
Attachment,Príloha,
August,August,
"Auto Payments","Automatické platby",
"Auto Stock Transfer",,
Autocomplete,Automatické dopĺňanie,
Back,Späť,
"Back Reference","Spätná referencia",
"Bad import data, could not read file.","Chybné importované dáta, súbor nemožno prečítať.",
Balance,Zostatok,
"Balance Amount",,
"Balance Sheet",Súvaha,
Bank,Banka,
"Bank Accounts","Bankové účty",
"Bank Entry","Bankový záznam",
"Bank Name","Názov banky",
"Bank Overdraft Account","Kontokorentný účet",
Barcode,,
"Base Grand Total","Základná celková suma",
"Based On","Na základe",
Batch,Šarža,
"Batch not set for row ${0}.","Šarža nie je nastavená pre riadok ${0}.",
"Batch set for row ${0}.","Šarža nastavená pre riadok ${0}.",
"Bill Created","Faktúra vytvorená",
Billing,Fakturácia,
Black,Čierna,
Blue,Modrá,
Both,Oboje,
"Both From and To Location cannot be undefined","Miesta odoslania a doručenia nemôžu byť obe nedefinované",
Buildings,Budovy,
Cancel,Zrušiť,
"Cancel ${0}?","Stornovať ${0}?",
"Cancel or Delete an entry.","Stornovať alebo zmazať záznam.",
Cancelled,Stornované,
"Cannot Commit Error","Chybu nemožno potvrdiť",
"Cannot Delete","Nemožno zmazať",
"Cannot Delete Account","Účet nemožno zmazať",
"Cannot Export","Nemožno exportovať",
"Cannot Import","Nemožno importovať",
"Cannot Open File","Súbor nemožno otvoriť",
"Cannot cancel ${0} ${1} because of the following ${2}: ${3}","Nemožno stornovať ${0} ${1} kvôli nasledujúcim ${2}: ${3}",
"Cannot cancel ${0} because of the following ${1}: ${2}",,
"Cannot delete ${0} ""${1}"" because of linked entries.","Nemožno zmazať ${0} ""${1}"" kvôli prepojeným záznamom.",
"Cannot open file","Súbor nemožno otvoriť",
"Cannot perform operation.","Operáciu nemožno vykonať.",
"Cannot read file","Súbor nemožno prečítať",
"Capital Equipments","Investičné vybavenie",
"Capital Stock","Základné imanie",
Cash,Hotovosť,
"Cash Denominations","Hotovostné nominály",
"Cash Entry","Pokladničný záznam",
"Cash In Hand","Pokladničná hotovosť",
Cashflow,"Peňažný tok",
"Central Tax","Centrálna daň",
"Change DB","Zmeniť databázu",
"Change File","Zmeniť súbor",
"Change Ref Type","Zmeniť typ referencie",
"Changes made to settings will be visible on reload.","Zmeny nastavení sa prejavia po reštarte. Reštartovať Frappe Books?",
Chargeable,Spoplatnené,
"Chart Of Accounts Reviewed","Účtová osnova skontrolovaná",
"Chart of Accounts","Účtová osnova",
Check,,
Cheque,Šek,
"City / Town","Mesto / Obec",
Clear,Vymazať,
"Clearance Date","Dátum zúčtovania",
Close,Zavrieť,
"Close Frappe Books and try manually.","Zavrite Frappe Books a skúste to ručne.",
"Close POS Shift","Uzavrieť POS smenu",
"Close Quick Search","Zavrieť rýchle vyhľadávanie",
Closing,Uzávierka,
"Closing ${0} Amount can not be negative.","Uzávierková suma ${0} nemôže byť záporná.",
"Closing (Cr)","Uzávierka (Dal)",
"Closing (Dr)","Uzávierka (Má dať)",
"Closing Amount","Uzávierková suma",
"Closing Cash In Denominations","Uzávierková hotovosť v nomináloch",
"Closing Date","Dátum uzávierky",
Collapse,Zbaliť,
Color,Farba,
"Commission on Sales","Provízia z predaja",
Common,Spoločné,
Company,Spoločnosť,
"Company Logo","Logo spoločnosti",
"Company Name","Názov spoločnosti",
"Company Setup","Nastavenie spoločnosti",
Completed,Dokončené,
Condition,Podmienka,
"Consolidate Columns","Zlúčiť stĺpce",
Contacts,Kontakty,
Contains,Obsahuje,
"Continue submitting Sales Invoice?","Pokračovať v zaúčtovaní odberateľskej faktúry?",
"Contra Entry","Protiúčtovný záznam",
"Conversion Error","Chyba prevodu",
"Conversion Factor","Prevodný koeficient",
"Cost Of Goods Sold Acc.","Účet nákladov na predaný tovar",
"Cost of Goods Sold","Náklady na predaný tovar",
"Could not connect to database file ${0}, please select the file manually","Nemožno sa pripojiť k databázovému súboru ${0}, vyberte súbor ručne.",
Count,,
"Counter Cash Account","Pokladničný účet",
Country,Krajina,
"Country Code","Kód krajiny",
"Country code used to initialize regional settings.","Kód krajiny použitý na inicializáciu regionálnych nastavení.",
Courier,Kuriér,
Cr.,Dal,
"Cr. ${0}","Dal ${0}",
Create,Vytvoriť,
"Create Demo","Vytvoriť demo",
"Create Purchase","Vytvoriť nákup",
"Create Purchase Invoice","Vytvoriť dodávateľskú faktúru",
"Create Sale","Vytvoriť predaj",
"Create Sales Invoice","Vytvoriť odberateľskú faktúru",
"Create a demo company to try out Frappe Books","Vytvorte demo spoločnosť na vyskúšanie Frappe Books.",
"Create a new company and store it on your computer","Vytvorte novú spoločnosť a uložte ju na svoj počítač.",
"Create a new company or select an existing one from your computer","Vytvorte novú spoločnosť alebo vyberte existujúcu z počítača.",
"Create a new entry of the same type as the List View","Vytvoriť nový záznam rovnakého typu ako v zozname.",
"Create new ${0} entry?","Vytvoriť nový záznam ${0}?",
"Create your first purchase invoice from the created supplier","Vytvorte svoju prvú dodávateľskú faktúru od vytvoreného dodávateľa.",
"Create your first sales invoice for the created customer","Vytvorte svoju prvú odberateľskú faktúru pre vytvoreného odberateľa.",
Created,Vytvorené,
"Created By","Vytvoril",
"Creating Items and Parties","Vytváranie položiek a partnerov",
"Creating Journal Entries","Vytváranie účtovných zápisov",
"Creating Purchase Invoices","Vytváranie dodávateľských faktúr",
Credit,Dal,
"Credit Card Entry","Záznam kreditnej karty",
"Credit Note","Dobropis",
Creditors,Veritelia,
Currency,Mena,
"Currency Name","Názov meny",
Current,Bežný,
"Current Assets","Obežné aktíva",
"Current Liabilities","Krátkodobé záväzky",
"Custom Field","Vlastné pole",
"Custom Fields","Vlastné polia",
"Custom Form","Vlastný formulár",
"Custom Hex","Vlastná hex hodnota",
Customer,Odberateľ,
"Customer Created","Odberateľ vytvorený",
"Customer Currency","Mena odberateľa",
Customers,Odberatelia,
Customizations,Prispôsobenia,
"Customize Form","Prispôsobiť formulár",
"Customize your invoices by adding a logo and address details","Prispôsobte si faktúry pridaním loga a údajov o adrese.",
Dashboard,Prehľad,
Data,,
"Database Error","Chyba databázy",
"Database file: ${0}","Databázový súbor: ${0}",
Date,Dátum,
"Date Format","Formát dátumu",
"Date Time","Dátum a čas",
Day,Deň,
Debit,"Má dať",
"Debit Note","Ťarchopis",
Debtors,Dlžníci,
December,December,
"Decrease print template display scale","Zmenšiť mierku zobrazenia tlačovej šablóny",
Default,Predvolený,
"Default Account","Predvolený účet",
"Default Cash Denominations",,
"Default Location","Predvolený sklad",
Defaults,"Predvolené hodnoty",
Delete,Zmazať,
"Delete ${0}?","Zmazať ${0}?",
"Delete Account","Zmazať účet",
"Delete Failed","Zmazanie zlyhalo",
"Delete Group","Zmazať skupinu",
Delivered,Doručené,
Denomination,,
Depreciation,Odpisy,
"Depreciation Entry","Odpisový záznam",
Description,Popis,
Details,Podrobnosti,
"Difference Amount","Rozdielová suma",
"Direct Expenses","Priame náklady",
"Direct Income","Priame výnosy",
"Directory for database file ${0} does not exist, please select the file manually","Adresár pre databázový súbor ${0} neexistuje, vyberte súbor ručne.",
Disabled,Zakázané,
"Discount Account","Zľavový účet",
"Discount Account is not set.","Zľavový účet nie je nastavený.",
"Discount Amount","Suma zľavy",
"Discount Amount (${0}) cannot be greated than Amount (${1}).","Suma zľavy (${0}) nemôže byť väčšia než suma (${1}).",
"Discount Percent","Zľava v %",
"Discount Percent (${0}) cannot be greater than 100.","Zľava (${0}) nemôže byť väčšia než 100 %.",
"Discounted Amount","Suma po zľave",
Discounts,Zľavy,
"Display Doc","Zobraziť dokument",
"Display Logo in Invoice","Zobraziť logo na faktúre",
"Display Precision","Presnosť zobrazenia",
"Display Precision should have a value between 0 and 9.","Presnosť zobrazenia by mala mať hodnotu medzi 0 a 9.",
"Display Scale","Mierka zobrazenia",
"Dividends Paid","Vyplatené dividendy",
"Doc ${0} ${1} not set","Dokument ${0} ${1} nie je nastavený",
Docs,Dokumenty,
Documentation,Dokumentácia,
"Does Not Contain","Neobsahuje",
Done,Hotovo,
Dr.,"MD",
"Dr. ${0}","MD ${0}",
Draft,Koncept,
Duplicate,Duplikovať,
"Duplicate Entry","Duplikovať záznam",
