${0},,
"${0} ${1} already exists.","${0} ${1} zaten var.",
"${0} ${1} does not exist",,
"${0} ${1} has been modified after loading please reload entry.",,
"${0} ${1} is linked with existing records.","${0} ${1} varolan kayıtlarla bağlantılıdır.",
"${0} account not set in Inventory Settings.",,
"${0} already saved",,
"${0} already submitted",,
"${0} cancelled",,
"${0} cannot be cancelled",,
"${0} cannot be deleted",,
"${0} deleted",,
"${0} entries failed",,
"${0} entries imported",,
"${0} entry failed",,
"${0} entry imported",,
"${0} fields selected",,
"${0} filters applied","${0} uygulanan filtreler",
"${0} has linked child accounts.",,
"${0} of type ${1} does not exist",,
"${0} out of ${1}",,
"${0} party ${1} is different from ${2}",,
"${0} quantity 1 added.",,
"${0} row added.",,
"${0} rows","${0} satırları",
"${0} rows added.",,
"${0} saved",,
"${0} shortcuts",,
"${0} stored at ${1}",,
"${0} submitted",,
"${0} value ${1} does not exist.",,
0%,0%,
03-23-2022,03-23-2022,
03/23/2022,03/23/2022,
"1 filter applied","1 filtre uygulandı",
2022-03-23,2022-03-23,
"23 Mar, 2022",23.03.2022,
23-03-2022,23-03-2022,
23.03.2022,,
23/03/2022,23/03/2022,
9888900000,9888900000,
"A submittable entry is deleted only if it is in the cancelled state.",,
Account,Hesap,
"Account ${0} does not exist.",,
"Account Entries","Hesap Girişleri",
"Account Name","Hesap Adı",
"Account Type","Hesap Türü",
Accounting,,
"Accounting Entries",,
"Accounting Ledger Entry","Muhasebe Defteri Girdisi",
"Accounting Settings","Muhasebe Ayarları",
Accounts,Hesaplar,
"Accounts Payable","Ödenecek Hesaplar",
"Accounts Receivable","Alacak Hesapları",
"Accumulated Depreciation","Birikmiş Amortisman",
Action,,
Active,,
"Add Account","Hesap Ekle",
"Add Customers","Müşteri Ekle",
"Add Group","Grup Ekle",
"Add Items","Öğe Ekle",
"Add Row","Satır Ekle",
"Add Suppliers","Tedarikçi Ekle",
"Add Taxes","Vergi Ekle",
"Add a few customers to create your first sales invoice",,
"Add a few suppliers to create your first purchase invoice",,
"Add a filter","Filtre ekleme",
"Add a remark","Bir açıklama ekle",
"Add attachment",,
"Add invoice terms","Fatura koşulları ekleme",
"Add products or services that you buy from your suppliers","Tedarikçilerinizden satın aldığınız ürün veya hizmetleri ekleyin",
"Add products or services that you sell to your customers","Müşterilerinize sattığınız ürün veya hizmetleri ekleyin",
"Add transfer terms",,
"Add'l Discounts",,
"Additional ${0} Serial Numbers required for ${1} quantity of ${2}.",,
"Additional quantity (${0}) required${1} to make outward transfer of item ${2} from ${3} on ${4}",,
Address,Adres,
"Address Display","Adres Ekranı",
"Address Line 1","Adres Satırı 1",
"Address Line 2","Adres Satırı 2",
"Address Name",,
"Administrative Expenses","İdari Giderler",
All,Tüm,
Amount,Miktar,
"Amount Paid",,
"Amount: ${0} and writeoff: ${1} is less than the total amount allocated to references: ${2}.","Amount: ${0} ve writeoff: ${1}, başvurulara ayrılan toplam tutardan daha azdır: ${2}.",
"Amount: ${0} is less than the total amount allocated to references: ${1}.","Tutar: ${0}, başvurulara ayrılan toplam tutardan daha azdır: ${1}.",
Amounts,,
"An entry is cancelled only if it is in the submitted state.",,
"An entry is submitted only if it is submittable and is in the saved state.",,
"An error occurred.","Bir hata oluştu.",
"Applicable anywhere in Frappe Books",,
"Applicable when Quick Search is open",,
"Applicable when Template Builder is open",,
"Applicable when a entry is open in the Form view or Quick Edit view",,
"Applicable when the List View of an entry type is open",,
"Application of Funds (Assets)","Fonların (Varlıkların) Uygulanması",
"Apply Discount After Tax",,
"Apply and view changes made to the print template",,
April,,
Arial,Arial,
"Ascending Order","Artan Düzen",
Asset,Varlık,
"Attach Image",,
Attachment,,
August,,
"Auto Payments",,
"Auto Stock Transfer",,
Autocomplete,,
Back,,
"Back Reference",,
"Bad import data, could not read file.",,
Balance,Denge,
"Balance Amount",,
"Balance Sheet",bilanço,
Bank,Banka,
"Bank Accounts","banka hesabı",
"Bank Entry","Banka Girişi",
"Bank Name","Banka Adı",
"Bank Overdraft Account","Banka Kredili Mevduat Hesabı",
Barcode,,
"Base Grand Total",,
"Based On",dayalı,
Batch,,
"Batch not set for row ${0}.",,
"Batch set for row ${0}.",,
"Bill Created","Fatura Oluşturuldu",
Billing,,
Black,Siyah,
Blue,Mavi,
Both,"Her ikisi de",
"Both From and To Location cannot be undefined",,
Buildings,Site,
Cancel,"İptal etmek",
"Cancel ${0}?",,
"Cancel or Delete an entry.",,
Cancelled,"İptal edildi",
"Cannot Commit Error",,
"Cannot Delete",,
"Cannot Delete Account",,
"Cannot Export",,
"Cannot Import",,
"Cannot Open File",,
"Cannot cancel ${0} ${1} because of the following ${2}: ${3}",,
"Cannot cancel ${0} because of the following ${1}: ${2}",,
"Cannot delete ${0} ""${1}"" because of linked entries.",,
"Cannot open file",,
"Cannot perform operation.",,
"Cannot read file",,
"Capital Equipments","Sermaye Ekipmanları",
"Capital Stock","Sermaye Stoğu",
Cash,Nakit,
"Cash Denominations",,
"Cash Entry","Nakit Girişi",
"Cash In Hand","Elinde Nakit",
Cashflow,"Nakit Akışı",
"Central Tax","Merkezi Vergi",
"Change DB",,
"Change File","Dosyayı Değiştir",
"Change Ref Type","Ref Türünü Değiştir",
"Changes made to settings will be visible on reload.",,
Chargeable,Ödetilebilir,
"Chart Of Accounts Reviewed","İncelenen Hesap Planı",
"Chart of Accounts","Hesap Planı",
Check,,
Cheque,Çek,
"City / Town",Şehir,
Clear,Açık,
"Clearance Date","İzin Tarihi",
Close,Kapatma,
"Close Frappe Books and try manually.",,
"Close POS Shift",,
"Close Quick Search",,
Closing,Kapanma,
"Closing ${0} Amount can not be negative.",,
"Closing (Cr)","Kapanış (Cr)",
"Closing (Dr)","Kapanış (Dr)",
"Closing Amount",,
"Closing Cash In Denominations",,
"Closing Date",,
Collapse,,
Color,Renk,
"Commission on Sales","Satış Komisyonu",
Common,Genel,
Company,,
"Company Logo","Şirket Logosu",
"Company Name","Şirket Adı",
"Company Setup","Şirket Kurulumu",
Completed,Tamamlandı,
Condition,Koşul,
"Consolidate Columns","Sütunları Birleştir",
Contacts,,
Contains,İçeriyor,
"Continue submitting Sales Invoice?",,
"Contra Entry","Kontra Giriş",
"Conversion Error",,
"Conversion Factor",,
"Cost Of Goods Sold Acc.",,
"Cost of Goods Sold","Satılan Malların Maliyeti",
"Could not connect to database file ${0}, please select the file manually",,
Count,,
"Counter Cash Account",,
Country,Ülke,
"Country Code","Ülke Kodu",
"Country code used to initialize regional settings.","Bölgesel ayarları başlatmak için kullanılan ülke kodu.",
Courier,Kurye,
Cr.,Cr.,
"Cr. ${0}",,
Create,Uretmek,
"Create Demo","Demo Oluştur",
"Create Purchase","Satın Alma Oluştur",
"Create Purchase Invoice",,
"Create Sale","Satış Oluştur",
"Create Sales Invoice",,
"Create a demo company to try out Frappe Books",,
"Create a new company and store it on your computer",,
"Create a new company or select an existing one from your computer",,
"Create a new entry of the same type as the List View",,
"Create new ${0} entry?",,
"Create your first purchase invoice from the created supplier",,
"Create your first sales invoice for the created customer",,
Created,Üretildi,
"Created By","Tarafından oluşturuldu",
"Creating Items and Parties","Öğeler ve Taraflar Oluşturma",
"Creating Journal Entries","Günlük Girişleri Oluşturma",
"Creating Purchase Invoices","Satınalma Faturaları Oluşturma",
Credit,Kredi,
"Credit Card Entry","Kredi Kartı Girişi",
"Credit Note","Kredi Notu",
Creditors,Alacaklı,
Currency,"Para birimi",
"Currency Name","Para Birimi Adı",
Current,Şimdiki,
"Current Assets","Dönen Varlıklar",
"Current Liabilities","Cari Borçlar",
"Custom Field",,
"Custom Fields",,
"Custom Form",,
"Custom Hex","Özel Altıgen",
Customer,Müşteri,
"Customer Created","Müşteri Oluşturuldu",
"Customer Currency","Müşteri Para Birimi",
Customers,Müşteriler,
Customizations,,
"Customize Form",,
"Customize your invoices by adding a logo and address details","Logo ve adres bilgilerini ekleyerek faturalarınızı özelleştirin",
Dashboard,"Gösterge paneli",
Data,,
"Database Error",,
"Database file: ${0}","Veritabanı dosyası: ${0}",
Date,Tarih,
"Date Format","Tarih Biçimi",
"Date Time",,
Day,Gün,
Debit,Banka,
"Debit Note","Borç Notu",
Debtors,Borçlu,
December,,
"Decrease print template display scale",,
Default,,
"Default Account","Varsayılan Hesap",
"Default Cash Denominations",,
"Default Location",,
Defaults,,
Delete,Silmek,
"Delete ${0}?","${0} silinsin mi?",
"Delete Account",,
"Delete Failed",,
"Delete Group",,
Delivered,,
Denomination,,
Depreciation,Yıpranma,
"Depreciation Entry","Amortisman Girişi",
Description,Tanım,
Details,Detaylar,
"Difference Amount",,
"Direct Expenses","Doğrudan Giderler",
"Direct Income","Doğrudan Gelir",
"Directory for database file ${0} does not exist, please select the file manually",,
Disabled,,
"Discount Account",,
"Discount Account is not set.",,
"Discount Amount",,
"Discount Amount (${0}) cannot be greated than Amount (${1}).",,
"Discount Percent",,
"Discount Percent (${0}) cannot be greater than 100.",,
"Discounted Amount",,
Discounts,,
"Display Doc",,
"Display Logo in Invoice","Logoyu Faturada Görüntüleme",
"Display Precision","Ekran Hassasiyeti",
"Display Precision should have a value between 0 and 9.","Ekran Hassasiyeti 0 ile 9 arasında bir değere sahip olmalıdır.",
"Display Scale",,
"Dividends Paid","Ödenen Temettüler",
"Doc ${0} ${1} not set",,
Docs,Doküman,
Documentation,Belge,
"Does Not Contain",Içermez,
Done,,
Dr.,Dr.,
"Dr. ${0}",,
Draft,Taslak,
Duplicate,Çiftleme,
"Duplicate Entry",,
"Duplicate Template",,
"Duplicate columns found: ${0}",,
"Duties and Taxes","Görev ve Vergiler",
"Dynamic Link",,
"Earnest Money","pey akçesi",
"Electronic Equipments","Elektronik Ekipmanlar",
Email,E-posta,
"Email Address","E-Posta Adresi",
Empty,Boş,
"Empty file selected",,
"Enable Barcodes",,
"Enable Batches",,
"Enable Discount Accounting",,
"Enable Form Customization",,
"Enable Inventory",,
"Enable Invoice Returns",,
"Enable Point of Sale",,
"Enable Price List",,
"Enable Serial Number",,
"Enable Stock Returns",,
"Enable UOM Conversion",,
Enabled,,
"Enabled For",,
"Enter Country to load States","Devletleri yüklemek için Ülkeyi girin",
"Enter State","Durumu Girin",
"Enter barcode",,
"Entertainment Expenses","Eğlence Giderleri",
Entry,,
"Entry Currency",,
"Entry Label",,
"Entry No","Giriş No",
"Entry No.",,
"Entry Type","Giriş Türü",
"Entry has Grand Total ${0}. Please verify amounts.",,
Equity,Özkaynak,
Error,Hata,
"Exchange Gain/Loss","Değişim Kazancı / Kaybı",
"Exchange Rate",döviz,
"Excise Entry","ÖTV Girişi",
"Existing Company",,
Expand,,
"Expected Amount",,
Expense,Gider,
"Expense Account","Gider Hesabı",
Expenses,Masraflar,
"Expenses Included In Valuation","Değerlemeye Dahil Edilen Giderler",
"Expiry Date",,
Export,İhracat,
"Export Failed","Dışa Aktarma Başarısız Oldu",
"Export Format",,
"Export Successful","İhracat Başarılı",
"Export Wizard",,
Failed,,
Fax,Faks,
Features,,
February,,
Field,Alan,
Fieldname,Alanadı,
"Fieldname ${0} already exists for ${1}",,
"Fieldname ${0} already used for Custom Field ${1}",,
Fieldtype,,
"File ${0} does not exist.",,
"File selection failed",,
Fill,,
Filter,Filtre,
"Fiscal Year","Mali Yıl",
"Fiscal Year End Date","Mali Yıl Bitiş Tarihi",
"Fiscal Year Start Date","Mali Yıl Başlangıç Tarihi",
"Fix Failed",,
"Fixed Asset",Demirbaş,
"Fixed Assets",Demirbaş,
Float,,
"Following cells have errors: ${0}.",,
"Following links do not exist: ${absentLinks .map((l) =>",,
Font,Yazı,
"For Purchase",,
"For Sales",,
"Forbidden Error",,
"Form Section",,
"Form Tab",,
"Form Type",,
Fr,,
Fraction,Kesir,
"Fraction Units","Kesir Birimleri",
"Frappe Books does not have access to the selected file: ${0}",,
"Freight and Forwarding Charges","Nakliye ve Nakliye Ücretleri",
From,,
"From Account",Hesaptan,
"From Date","Tarihten itibaren",
"From Loc.",,
"From Year","Yıldan İtibaren",
"Full Name","tam adı",
"Furnitures and Fixtures","Mobilya ve Demirbaşlar",
GST,,
"GSTIN No.","GSTIN Yok.",
GSTR1,GSTR1NAME,
GSTR2,GSTR2COMMENT,
"Gain/Loss on Asset Disposal","Varlık Elden Çıkarmada Kazanç/ Kayıp",
General,Genel,
"General Ledger",Kebir,
"Get Started",Başla,
Global,,
"Go back to the previous page",,
Gram,Gramlık,
"Grand Total","Genel Toplam",
"Greater Than","Daha büyük",
Green,Yeşil,
"Group By",Gruplandır,
HSN/SAC,HSN/SAC,
"HSN/SAC Code","HSN/SAC Kodu",
"Half Yearly","Yarım Yıllık",
"Half Years","Yarım Yıl",
"Has Batch",,
"Has Serial Number",,
"Height (in cm)",,
Help,,
"Hex Value","Onaltılık Değer",
"Hidden values will be visible on Print on.",,
"Hide Get Started","Gizle Başla",
"Hide Group Amounts","Grup Tutarlarını Gizle",
"Hide Month/Year",,
"Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.","Kenar çubuğundan Başlarken bölümünü gizler. Değişiklik, uygulamayı yeniden başlattığınızda veya yenilediğinizde görünür olacaktır.",
Hour,Saat,
INR,INR,
Image,Görüntü,
"Import Complete",,
"Import Data","Verileri İçe Aktar",
"Import Data.",,
"Import Type","İçe Aktarma Türü",
"Import Wizard",,
"Importer not set, reload tool",,
Inactive,,
"Include Cancelled","İptal Edilenleri Dahil Et",
Income,Gelir,
