${0} ${1} already exists.,${0} ${1} પહેલાથી અસ્તિત્વમાં છે.,
${0} ${1} does not exist,${0} ${1} અસ્તિત્વમાં નથી,
${0} ${1} has been modified after loading,${0} ${1} લોડિંગ પછી ફેરબદલ થયેલ છે,
${0} ${1} is linked with existing records.,${0} ${1} હાલમાં રેકોર્ડ્સ સાથે જોડાયેલ છે.,
${0} account not set in Inventory Settings.,${0} ખાતું માલસૂચી સંયોજન માં સક્ષમ નથી,
${0} already exists.,${0} પહેલેથી જ અસ્તિત્વમાં છે.,
${0} fields selected,${0} ખાનાઓ લાગુ,
${0} filters applied,${0} તપાસો લાગુ,
${0} of type ${1} does not exist,${0}નો પ્રકાર ${1} અસ્તિત્વ માં નથી,
${0} out of ${1},${1} માંથી ${0},
${0} party ${1} is different from ${2},${0} {1} પેઢી ${2} થી અલગ છે,
${0} quantity 1 added.,${0} માત્રા 1 ઉમેરાણી,
${0} rows,${0} પંક્તિઓ,
${0} value ${1} does not exist.,{0} મૂલ્ય ${1} અસ્તિત્વમાં નથી,
* required fields,* જરૂરી કોઠા,
0%,0%,
03-23-2022,03-23-2022,
03/23/2022,03/23/2022,
1 filter applied,1 તપાસ લાગુ,
2022-03-23,,
"23 Mar, 2022",,
23-03-2022,23-03-2022,
23.03.2022,,
23/03/2022,,
9888900000,9888900000,
Account,ખાતું,
Account ${0} does not exist.,${0} ખાતું અસ્તિત્વ માં નથી,
Account Entries,ખાતા લેવડદેવડ,
Account Name,ખાતા નું નામ,
Account Type,ખાતાના પ્રકાર,
Accounting Entries,હિસાબી લેવડદેવડ,
Accounting Ledger Entry,ખાતાવહી ખતવણી,
Accounting Settings,હિસાબી સંયોજન,
Accounts,હિસાબ,
Accounts Payable,ચુકવવાપાત્ર ખાતાઓ,
Accounts Receivable,મળવાપાત્ર હિસાબ,
Accumulated Depreciation,સંચિત અવમૂલ્યન,
Add Account,ખાતું ઉમેરો,
Add Customers,ગ્રાહકો ઉમેરો,
Add Group,સમૂહ ઉમેરો,
Add Items,ઉત્પાદન ઉમેરો,
Add Row,વિગત ઉમેરો,
Add Suppliers,વિક્રેતાઓ ઉમેરો,
Add Taxes,કરવેરા ઉમેરો,
Add a few customers to create your first sales invoice,પ્રથમ વેચાણ ભરતિયું નિર્માણ કરવા પહેલા થોડાક ગ્રાહક ઉમેરો,
Add a few suppliers to create your first purchase invoice,પ્રથમ ખરીદી ભરતિયું નિર્માણ કરવા પહેલા થોડાક વિક્રેતા ઉમેરો,
Add a filter,તપાસ ઉમેરો,
Add a remark,એક ટિપ્પણી ઉમેરો,
Add attachment,ટાંચ ઉમેરો,
Add invoice terms,બિલ શરતો ઉમેરો,
Add products or services that you buy from your suppliers,તમે તમારા વિક્રેતા પાસેથી ખરીદેલા ઉત્પાદનો અથવા સેવાઓ ઉમેરો,
Add products or services that you sell to your customers,તમે તમારા ગ્રાહકોને વેચતા ઉત્પાદનો અથવા સેવાઓ ઉમેરો,
Add transfer terms,સ્થળાંતર શરતો ઉમેરો,
Additional quantity (${0}) required to make outward transfer of item ${1} from ${2} on ${3},વધારાની (${0}) માત્રા જરૂરી છે બાહ્ય સ્થળાંતર માટે વસ્તુ ${2} માંથી ${1} પર ${3},
Address,સરનામું,
Address Display,પ્રદર્શિત સરનામુ,
Address Line 1,સરનામું કડી 1,
Address Line 2,સરનામુ કડી 2,
Administrative Expenses,વહીવટી ખર્ચ,
All,બધા,
Amount,રકમ,
Amount Paid,ચૂકવેલ રકમ,
Amount: ${0} and writeoff: ${1} is less than the total amount allocated to references: ${2}.,રકમ: ${0} અને રાઇટઓફ: ${1} સંદર્ભોને ફાળવવામાં આવેલી કુલ રકમ કરતા ઓછી છે: ${2}.,
Amount: ${0} is less than the total amount allocated to references: ${1}.,રકમ: ${0} સંદર્ભોને ફાળવવામાં આવેલી કુલ રકમ કરતા ઓછી છે: ${1}.,
An error occurred.,એક ચૂક આવી.,
Application of Funds (Assets),ભંડોળ વપરાશ (રોકાણ),
April,એપ્રિલ,
Arial,Arial,
Ascending Order,ચડતો હુકમ,
Asset,રોકાણ,
Assign Imported Labels,આયાત કરેલા લેબલ્સ સોંપો,
Attachment,સંપેતરું,
August,ઓગસ્ટ,
Back Reference,ઊલટ સંદર્ભ,
Bad import data.,ખરાબ આયાત ડેટા.,
Balance,સિલક,
Balance Sheet,પાકું સરવૈયું,
Bank,બેંક,
Bank Accounts,બેંક ખાતા,
Bank Entry,બેંક ખતવણી,
Bank Name,બેંકનું નામ,
Bank Overdraft Account,બેંક ઓવરડ્રાફ્ટ ખાતું,
Barcode,બારકોડ,
Base Grand Total,પ્રમુખ કુલ રકમ,
Based On,આના આધારે,
Basic,Basic,
Bill Created,બિલ નિર્માણ,
Black,Black,
Blue,Blue,
Both,બંને,
Both From and To Location cannot be undefined,બન્ને થકી અને પ્રત્યે સ્થળ ખાલી હોય શકે નહીં,
Buildings,મકાનો,
Business,,
Cancel,ફોક,
Cancel ${0} ${1}?,${0} ${1} ફોક કરો ?,
Cancelled,ફોક કરાયેલ,
Cannot Commit Error,,
Cannot Delete,કાઢી શકાય તેમ નથી,
Cannot cancel ${0} ${1} because of the following ${2}: ${3},${2} ના કારણે ${0} {1} ફોક થાઈ તેમ નથી : ${3},
Cannot delete ${0} ${1} because of linked entries.,${0} ${1} સંકળાયેલા લેવડદેવડ ના કારણે કાઢી શકાય તેમ નથી.,
Cannot perform operation.,પ્રક્રિયા નહીં થઈ શકે.,
Capital Equipments,મૂડીનાં સાધનો,
Capital Stock,મૂડીનો હિસ્સો,
Cash,રોકડ,
Cash Entry,રોકડ ખતવણી,
Cash In Hand,હાથ પર રોકડ,
Cashflow,રોકડ પ્રવાહ,
Central Tax,કેન્દ્રીય કર,
Change DB,ડીબી બદલો,
Change File,ફાઈલ બદલો,
Change Ref Type,સંદર્ભ પ્રકાર બદલો,
Chargeable,તહોમતપાત્ર,
Chart Of Accounts Reviewed,હિસાબી આલેખ સમીક્ષા,
Chart of Accounts,હિસાબી આલેખ,
Cheque,ચેક,
City / Town,શહેર / ગામ,
Clear,ચોખ્ખુ,
Clearance Date,ક્લિઅરન્સ તારીખ,
Click to create,નિર્માણ માટે ક્લિક કરો,
Close,બંધ,
Close Frappe Books and try manually,Frappe Books બંધ કરી ને જાતે પ્રયાસ કરો,
Closing,આખર,
Closing (Cr),આખર સિલક (Cr),
Closing (Dr),આખર સિલક (Dr),
Collapse,સંકોચો,
Color,રંગ,
Commission on Sales,વેચાણ પર આડત,
Common,સર્વસામાન્ય,
Company,કંપની,
Company Address,કંપનીનું સરનામું,
Company Logo,કંપનીનું પ્રતીક,
Company Name,કંપની નું નામ,
Company Settings,કંપની પરિસ્થિતિ,
Company Setup,કંપની સ્થાપન,
Completed,પૂર્ણ,
Condition,અવસ્થા,
Consolidate Columns,એકીકૃત કોલમ,
Contains,સમાવિષ્ટ,
Contra Entry,લેવડદેવડ ખતવણી,
Cost Of Goods Sold Acc.,વેચાણ મૂલ્ય ખાતું,
Cost of Goods Sold,વેચાણ મૂલ્ય,
Could not import ${0} ${1}.,${0} ${1} આયાત કરી શકાયા નથી,
Could not select file.,ફાઇલ પસંદ કરી શક્યા નથી.,
Country,દેશ,
Country Code,દેશનો કોડ,
Country code used to initialize regional settings.,પ્રાદેશિક નિયમન પ્રારંભ કરવા માટે દેશ કોડ વપરાય છે.,
Courier,Courier,
Cr.,,
Create,નિર્માણ કરો,
Create Demo,ડેમો નિર્માણ,
Create Purchase,ખરીદી નિર્માણ,
Create Purchase Invoice,ખરીદી ભરતિયું નિર્માણ,
Create Sale,વેચાણ નિર્માણ,
Create Sales Invoice,વેચાણ ભરતિયું નિર્માણ,
Create a new file and store it in your computer.,નવી ફાઇલ નિર્માણ કરો અને તેને તમારા કમ્પ્યુટરમાં સ્ટોર કરો.,
Create a new file or select an existing one from your computer,નવી ફાઇલ નિર્માણ કરો અથવા તમારા કમ્પ્યુટરમાં હાજર પસંદ કરો,
Create your first purchase invoice from the created supplier,મોજૂદ વિક્રેતા પરથી પ્રથમ ખરીદ ભરતિયું નિર્માણ કરો,
Create your first sales invoice for the created customer,મોજૂદ ગ્રાહક પરથી પ્રથમ વેચાણ ભરતિયું નિર્માણ કરો,
Created,નિર્માણ થયું,
Created By,નિર્માણ પ્રમાણે,
Creating Items and Parties,ચીજવસ્તુઓ અને પક્ષૉ નિર્માણ થઈ રહ્યા છે,
Creating Journal Entries,આમનોંધ લેવડદેવડ નિર્માણ થઈ રહી છે,
Creating Purchase Invoices,ખરીદી ભરતિયું નિર્માણ થઈ રહ્યું છે,
Credit,જમા,
Credit Card Entry,ક્રેડિટ કાર્ડ ખતવણી,
Credit Note,જમા-ચિઠ્ઠી,
Creditors,લેણદાર,
Currency,ચલણ,
Currency Name,ચલણનું નામ,
Current,વર્તમાન,
Current Assets,વર્તમાન રોકાણ,
Current Liabilities,વર્તમાન દેવું,
Custom Hex,કસ્ટમ હેક્સ,
Customer,ગ્રાહક,
Customer Created,ગ્રાહક નિર્માણ,
Customer Currency,ગ્રાહક ચલણ,
Customers,ગ્રાહકો,
Customise,રૂપરેખા,
Customize your invoices by adding a logo and address details,પ્રતીક અને સરનામાંની વિગતો ઉમેરીને તમારા ભરતીયા ની રૂપરેખા બદલો,
Dashboard,મુખ્ય પૃષ્ઠ,
Data Import,ડેટા આયાત,
Database Error,ડેટાબેઝ ચૂક,
Database file: ${0},ડેટાબેઝ ફાઇલ: ${0},
Date,તારીખ,
Date Format,તારીખ બંધારણ,
Day,દિવસ,
Debit,ઉધાર,
Debit Note,ઉધાર-ચિઠ્ઠી,
Debtors,દેવાદાર,
December,ડીસેમ્બર,
Default Account,મૂળભૂત ખાતું,
Default Location,મૂળભૂત જગ્યા,
Defaults,મૂળભૂત,
Delete,કાઢો,
Delete ${0} ${1}?,${0} ${1} કાઢો?,
Delete ${0}?,${0} કાઢો?,
Delete Failed,કાઢી શકાયું નથી,
Depreciation,અવમૂલ્યન,
Depreciation Entry,ઘસારા ખતવણી,
Description,વર્ણન,
Details,વિગતો,
Direct Expenses,પ્રત્યક્ષ ખર્ચ,
Direct Income,પ્રત્યક્ષ આવક,
Discount,વટાવ,
Discount Account,વટાવ ખાતું,
Discount Account is not set.,વટાવ ખાતું નક્કી નથી.,
Discount After Tax,કરવેરા પછી વટાવ,
Discount Amount,વટાવ રકમ,
Discount Amount (${0}) cannot be greated than Amount (${1}).,વટાવ રકમ (${0}) રકમ (${1}) કરતા વધારે હોય શકે નહીં.,
Discount Percent,વટાવ ટકા,
Discount Percent (${0}) cannot be greater than 100.,વટાવ ટકા (${0}) 100 કરતા વધારે હોઈ શકતું નથી.,
Discount applied after taxation,કરવેરા પછી વટાવ,
Discount applied before taxation,કરવેરા પહેલાં વટાવ,
Discounted Amount,વટાવ રકમ,
Discounts,વટાવો,
Display Logo in Invoice,ભરતિયું માં પ્રતીક દર્શાવો,
Display Precision,પ્રસ્તુતિ દશાંશ,
Display Precision should have a value between 0 and 9.,પ્રસ્તુતિ દશાંશનું મૂલ્ય 0 અને 9 ની વચ્ચે હોવું જોઈએ.,
Display Tax Invoice,Tax Invoice દેખાડો,
Dividends Paid,ચૂકવેલ ડિવિડન,
Docs,દસ્તાવેજ,
Documentation,દસ્તાવેજીકરણ,
Does Not Contain,સમાવિષ્ટ નથી,
Dr.,,
